2018-10-2,三重區,南瓜 木瓜形,22.0,18.0,16.0,18.4,205.0
2018-10-2,三重區,鴻禧菇 盒裝,23.0,23.0,23.0,23.0,180.0
2018-10-2,三重區,洋蔥 本產,23.0,21.0,18.0,20.8,160.0
2018-10-2,三重區,竹筍 麻竹筍,23.3,21.3,16.4,20.7,1011.0
2018-10-2,三重區,小白菜 奶油白,25.0,25.0,25.0,25.0,15.0
2018-10-2,三重區,洋菇 盒裝,25.0,25.0,25.0,25.0,24.0
2018-10-2,三重區,茄子 胭脂茄,25.0,25.0,25.0,25.0,13.0
2018-10-2,三重區,茄子 日本種,25.0,25.0,25.0,25.0,700.0
2018-10-2,三重區,馬鈴薯 本產,25.7,18.7,11.2,18.6,1272.0
2018-10-2,三重區,南瓜 圓形,26.5,25.0,17.4,23.8,7149.0
2018-10-2,三重區,芥菜 大芥菜,27.0,25.4,25.0,25.6,282.0
2018-10-2,三重區,包心白 包白,27.1,19.2,12.1,19.3,702.0
2018-10-2,三重區,絲瓜,27.3,20.5,14.6,20.7,8696.0
2018-10-2,三重區,包心白 進口,28.0,23.3,22.0,24.0,196.0
2018-10-2,三重區,薑 粉薑,28.3,25.4,18.7,24.6,928.0
2018-10-2,三重區,玉米 玉米筍,28.5,22.9,15.3,22.5,397.0
2018-10-2,三重區,薯蕷 樹薯,30.0,20.6,15.0,21.3,400.0
2018-10-2,三重區,金絲菇 金針菇,30.0,30.0,30.0,30.0,209.0
2018-10-2,三重區,絲瓜 角瓜,30.0,24.4,14.0,23.4,399.0
2018-10-2,三重區,南瓜 黃如意,30.0,30.0,30.0,30.0,60.0
2018-10-2,三重區,番茄 黑柿,30.0,27.2,25.0,27.3,24.0
2018-10-2,三重區,胡蘿蔔 清洗,30.0,26.4,18.7,25.6,102.0
2018-10-2,三重區,南瓜 粟子,31.0,31.0,31.0,31.0,3705.0
2018-10-2,三重區,蕹菜 小葉,31.0,21.4,14.5,22.0,1840.0
2018-10-2,三重區,芋 麵芋,34.1,28.2,10.0,25.7,184.0
2018-10-2,三重區,蓮藕,34.3,16.1,3.0,17.1,1240.0
2018-10-2,三重區,薑 嫩薑,35.0,32.5,30.0,32.5,80.0
2018-10-2,三重區,醃瓜 漬 漬,35.0,35.0,35.0,35.0,3700.0
2018-10-2,三重區,芥菜 小芥菜,35.0,30.5,26.0,30.5,2530.0
2018-10-2,三重區,芥菜 芥菜仁,35.0,35.0,35.0,35.0,950.0
2018-10-2,三重區,甘薯葉,35.0,29.3,20.5,28.7,630.0
2018-10-2,三重區,九層塔,35.5,22.4,10.0,22.6,215.0
2018-10-2,三重區,花胡瓜,36.5,25.0,11.8,24.7,797.0
2018-10-2,三重區,油菜,37.4,24.1,20.0,26.0,1270.0
2018-10-2,三重區,其他,37.5,16.7,10.0,19.5,146.0
2018-10-2,三重區,芫荽,40.0,30.0,20.0,30.0,88.0
