4986,雲林縣,日本鰻鱺,94,1361721.262
5545,雲林縣,牡蠣,106,1351500.0
6291,嘉義縣,牡蠣,96,1349738.8
6294,嘉義縣,牡蠣,99,1338744.675
13597,臺南市,吳郭魚類,101,1332818.053
6292,嘉義縣,牡蠣,97,1330276.772
4065,彰化縣,日本鰻鱺,97,1328730.0
7079,屏東縣,點帶石斑,106,1327567.005
12492,高雄市,大鯊,95,1323007.58
7469,屏東縣,黃鰭鮪,106,1304386.687
14801,高雄市,秋刀魚,100,1300956.18
7087,屏東縣,鱠,95,1289129.744
5559,雲林縣,文蛤,105,1281237.485
13600,臺南市,吳郭魚類,104,1281030.154
5540,雲林縣,牡蠣,101,1272600.0
5536,雲林縣,牡蠣,97,1268228.28
15416,國外基地,劍旗魚,98,1262054.639
978,宜蘭縣,鯖,99,1260987.476
5622,嘉義縣,吳郭魚類,104,1258853.847
5542,雲林縣,牡蠣,103,1257600.0
4064,彰化縣,日本鰻鱺,96,1250031.5
10678,基隆市,花腹鯖,105,1249989.603
7462,屏東縣,黃鰭鮪,99,1248586.136
6290,嘉義縣,牡蠣,95,1247472.8
10862,基隆市,遠海梭子蟹,102,1245128.0
10785,基隆市,日本對蝦,103,1242235.0
7463,屏東縣,黃鰭鮪,100,1239645.907
1382,宜蘭縣,其他海水魚類,106,1238973.365
976,宜蘭縣,鯖,97,1238809.462
977,宜蘭縣,鯖,98,1231614.462
14172,臺南市,牡蠣,103,1220827.445
5621,嘉義縣,吳郭魚類,103,1196379.822
7455,屏東縣,黃鰭鮪,92,1194662.484
10845,基隆市,蝦姑,100,1182296.5
12246,高雄市,鱠,99,1178837.555
294,新北市,其他蟳蟹類,93,1173589.168
15418,國外基地,劍旗魚,100,1172533.664
5695,嘉義縣,日本鰻鱺,98,1171283.0
12114,高雄市,虱目魚,92,1170968.687
6301,嘉義縣,牡蠣,106,1166038.327
10744,基隆市,其他海水魚類,106,1159155.36
12526,高雄市,其他海水魚類,94,1156927.345
979,宜蘭縣,鯖,100,1155847.174
4063,彰化縣,日本鰻鱺,95,1154636.0
13602,臺南市,吳郭魚類,106,1154028.201
265,新北市,鎖管,94,1151694.171
6597,高雄市,虱目魚,96,1147543.901
10863,基隆市,遠海梭子蟹,103,1145232.0
13596,臺南市,吳郭魚類,100,1142783.773
10784,基隆市,日本對蝦,102,1142310.0
293,新北市,其他蟳蟹類,92,1141989.0
5544,雲林縣,牡蠣,105,1126600.0
12244,高雄市,鱠,97,1119132.517
15415,國外基地,劍旗魚,97,1118816.903
4066,彰化縣,日本鰻鱺,98,1118026.0
7080,屏東縣,鞍帶石斑魚,103,1090339.4
15448,國外基地,黑皮旗魚,94,1088816.582
14170,臺南市,牡蠣,101,1086512.84
7461,屏東縣,黃鰭鮪,98,1085137.619
14180,臺南市,文蛤,104,1081367.5
11585,臺南市,吳郭魚類,99,1079850.696
15424,國外基地,劍旗魚,106,1079787.252
4945,雲林縣,吳郭魚類,97,1079550.857
14296,高雄市,虱目魚,103,1079175.988
1371,宜蘭縣,其他海水魚類,95,1077949.97
11609,臺南市,日本鰻鱺,98,1077774.275
973,宜蘭縣,鯖,94,1076332.36
5619,嘉義縣,吳郭魚類,101,1071684.677
11584,臺南市,吳郭魚類,98,1069769.783
5615,嘉義縣,吳郭魚類,97,1064699.071
5532,雲林縣,牡蠣,93,1064370.439
12027,臺南市,凡納對蝦,97,1060765.305
5763,嘉義縣,虱目魚,103,1059124.505
5533,雲林縣,牡蠣,94,1051234.192
7081,屏東縣,鞍帶石斑魚,104,1050188.829
5537,雲林縣,牡蠣,98,1047600.796
10860,基隆市,遠海梭子蟹,100,1042978.0
12893,新北市,鯖,101,1040228.5
12336,高雄市,帶鰆科,96,1036223.055
12887,新北市,花腹鯖,106,1031771.653
12525,高雄市,其他海水魚類,93,1027598.958
10861,基隆市,遠海梭子蟹,101,1027194.0
7083,屏東縣,鞍帶石斑魚,106,1026240.865
15422,國外基地,劍旗魚,104,1024837.933
15417,國外基地,劍旗魚,99,1021979.392
15566,國外基地,秋刀魚,98,1020843.52
14299,高雄市,虱目魚,106,1018112.859
11583,臺南市,吳郭魚類,97,1008518.817
13601,臺南市,吳郭魚類,105,1006436.831
7082,屏東縣,鞍帶石斑魚,105,1002694.458
10844,基隆市,蝦姑,99,1002012.0
10859,基隆市,遠海梭子蟹,99,1000624.0
5620,嘉義縣,吳郭魚類,102,999714.668
6293,嘉義縣,牡蠣,98,997231.6
9954,澎湖縣,其他鯛,95,994228.8
12245,高雄市,鱠,98,994150.3643
10782,基隆市,日本對蝦,100,993580.0
6289,嘉義縣,牡蠣,94,984060.0
7456,屏東縣,黃鰭鮪,93,977591.87
15590,國外基地,阿根廷魷,103,977369.0941
10781,基隆市,日本對蝦,99,971210.0
5735,嘉義縣,鱸魚,101,967094.755
11579,臺南市,吳郭魚類,93,966637.586
980,宜蘭縣,鯖,101,958690.6617
972,宜蘭縣,鯖,93,958235.1154
14126,臺南市,凡納對蝦,103,954759.8429
14856,高雄市,阿根廷魷,105,950012.0007
14125,臺南市,凡納對蝦,102,945996.6351
10780,基隆市,日本對蝦,98,945354.0
7457,屏東縣,黃鰭鮪,94,943032.3874
10783,基隆市,日本對蝦,101,938805.0
5624,嘉義縣,吳郭魚類,106,935986.1215
5617,嘉義縣,吳郭魚類,99,933626.2586
4940,雲林縣,吳郭魚類,92,929648.6921
14174,臺南市,牡蠣,105,928628.75
5718,嘉義縣,日本花鱸,103,921052.5828
5535,雲林縣,牡蠣,96,919703.115
5734,嘉義縣,鱸魚,100,917348.41
12528,高雄市,其他海水魚類,96,914636.9573
14574,高雄市,帶鰆科,106,914570.0218
6287,嘉義縣,牡蠣,92,912860.0
974,宜蘭縣,鯖,95,910566.6655
5616,嘉義縣,吳郭魚類,98,909010.51
11631,臺南市,虱目魚,97,904398.9051
12550,高雄市,魷魚,94,903027.78
12529,高雄市,其他海水魚類,97,901302.1336
11627,臺南市,虱目魚,93,900448.7447
12549,高雄市,魷魚,93,899553.5328
7460,屏東縣,黃鰭鮪,97,899401.5954
12116,高雄市,虱目魚,94,898063.9682
14178,臺南市,文蛤,102,897891.837
5618,嘉義縣,吳郭魚類,100,893654.9394
975,宜蘭縣,鯖,96,893473.2585
15420,國外基地,劍旗魚,102,893130.085
15562,國外基地,秋刀魚,94,893046.4162
11580,臺南市,吳郭魚類,94,890342.824
11626,臺南市,虱目魚,92,887657.755
14451,高雄市,點帶石斑,106,886090.3047
5614,嘉義縣,吳郭魚類,96,884965.44
12064,臺南市,牡蠣,92,884375.526
6288,嘉義縣,牡蠣,93,883870.0
14297,高雄市,虱目魚,104,880924.1805
4998,雲林縣,日本鰻鱺,106,880318.8621
12555,高雄市,魷魚,99,876400.3682
15599,國外基地,魷魚,96,875980.9396
12071,臺南市,牡蠣,99,874794.26
11608,臺南市,日本鰻鱺,94,871064.7
5534,雲林縣,牡蠣,95,869783.8107
13830,臺南市,鱠,101,869263.4396
11629,臺南市,虱目魚,95,866687.623
5719,嘉義縣,日本花鱸,104,863441.982
12527,高雄市,其他海水魚類,95,863424.381
5694,嘉義縣,日本鰻鱺,97,863198.7957
12117,高雄市,虱目魚,99,859739.8345
11630,臺南市,虱目魚,96,858613.1011
10091,澎湖縣,海鱺,96,856260.0
12028,臺南市,凡納對蝦,98,849738.59
15421,國外基地,劍旗魚,103,847544.8185
